candidate_id,rank,score,reasoning
CAND_0077498,88,9.2372,"5.4 yrs exp as Senior Software Engineer (ML). Highly responsive (89%). | XRAY:{""inflation"": ""\ud83d\udfe2 Low"", ""velocity"": ""Steady"", ""elite"": ""Standard"", ""leadership"": ""\u2696\ufe0f Balanced"", ""stability"": 1.0, ""modesty_score"": 1.0, ""semantic_score"": 9237.2, ""personality"": {""conscientiousness"": 87, ""openness"": 77, ""extraversion"": 48, ""agreeableness"": 69}, ""exec_summary"": ""The candidate is a highly qualified Senior Software Engineer (ML) with 5.4 years of experience. Their semantic profile strongly aligns with the core AI requirements, scoring an elite RRF score of 9237.2. Beyond technical skills, they exhibit a dynamic career trajectory and is a focused individual contributor. Their personality matrix indicates high conscientiousness (87%) and openness (77%), making them an ideal culture fit for a fast-paced product company. Recommendation: Strong Hire.  They are highly responsive and ready to interview."", ""skills"": [""Data Science"", ""Speech Recognition"", ""OpenCV"", ""MLflow"", ""Embeddings""]}"
CAND_0034767,89,9.2126,"3.5 yrs exp as ML Engineer. Highly responsive (69%). | XRAY:{""inflation"": ""\ud83d\udfe2 Low"", ""velocity"": ""Steady"", ""elite"": ""Standard"", ""leadership"": ""\u2696\ufe0f Balanced"", ""stability"": 1.0, ""modesty_score"": 1.0, ""semantic_score"": 9212.6, ""personality"": {""conscientiousness"": 77, ""openness"": 95, ""extraversion"": 52, ""agreeableness"": 44}, ""exec_summary"": ""The candidate is a highly qualified ML Engineer with 3.5 years of experience. Their semantic profile strongly aligns with the core AI requirements, scoring an elite RRF score of 9212.6. Beyond technical skills, they exhibit a dynamic career trajectory and is a focused individual contributor. Their personality matrix indicates high conscientiousness (77%) and openness (95%), making them an ideal culture fit for a fast-paced product company. Recommendation: Strong Hire.  They are highly responsive and ready to interview."", ""skills"": [""Node.js"", ""CNN"", ""MLOps"", ""QLoRA"", ""Feature Engineering""]}"
CAND_0079550,90,9.1238,"3.9 yrs exp as AI Specialist. Highly responsive (88%). | XRAY:{""inflation"": ""\ud83d\udfe2 Low"", ""velocity"": ""Steady"", ""elite"": ""Standard"", ""leadership"": ""\ud83d\udd25 High (Action-Oriented)"", ""stability"": 1.0, ""modesty_score"": 1.0, ""semantic_score"": 9123.8, ""personality"": {""conscientiousness"": 89, ""openness"": 75, ""extraversion"": 87, ""agreeableness"": 69}, ""exec_summary"": ""The candidate is a highly qualified AI Specialist with 3.9 years of experience. Their semantic profile strongly aligns with the core AI requirements, scoring an elite RRF score of 9123.8. Beyond technical skills, they exhibit a dynamic career trajectory and demonstrates strong action-oriented leadership. Their personality matrix indicates high conscientiousness (89%) and openness (75%), making them an ideal culture fit for a fast-paced product company. Recommendation: Strong Hire.  They are highly responsive and ready to interview."", ""skills"": [""Kubeflow"", ""Information Retrieval"", ""CNN"", ""JavaScript"", ""Accounting""]}"
CAND_0031306,91,9.1214,"3.0 yrs exp as Junior ML Engineer. Highly responsive (84%). | XRAY:{""inflation"": ""\ud83d\udfe2 Low"", ""velocity"": ""Steady"", ""elite"": ""Standard"", ""leadership"": ""\u2696\ufe0f Balanced"", ""stability"": 1.0, ""modesty_score"": 1.0, ""semantic_score"": 9121.4, ""personality"": {""conscientiousness"": 86, ""openness"": 80, ""extraversion"": 31, ""agreeableness"": 67}, ""exec_summary"": ""The candidate is a highly qualified Junior ML Engineer with 3.0 years of experience. Their semantic profile strongly aligns with the core AI requirements, scoring an elite RRF score of 9121.4. Beyond technical skills, they exhibit a dynamic career trajectory and is a focused individual contributor. Their personality matrix indicates high conscientiousness (86%) and openness (80%), making them an ideal culture fit for a fast-paced product company. Recommendation: Strong Hire.  They are highly responsive and ready to interview."", ""skills"": [""NLP"", ""ASR"", ""Microservices"", ""Information Retrieval"", ""Angular""]}"
CAND_0052082,92,9.0234,"3.1 yrs exp as Computer Vision Engineer. Highly responsive (83%). | XRAY:{""inflation"": ""\ud83d\udfe2 Low"", ""velocity"": ""Steady"", ""elite"": ""Standard"", ""leadership"": ""\ud83e\uddca Passive"", ""stability"": 1.0, ""modesty_score"": 1.0, ""semantic_score"": 9023.4, ""personality"": {""conscientiousness"": 84, ""openness"": 37, ""extraversion"": 40, ""agreeableness"": 51}, ""exec_summary"": ""The candidate is a highly qualified Computer Vision Engineer with 3.1 years of experience. Their semantic profile strongly aligns with the core AI requirements, scoring an elite RRF score of 9023.4. Beyond technical skills, they exhibit a dynamic career trajectory and is a focused individual contributor. Their personality matrix indicates high conscientiousness (84%) and openness (37%), making them an ideal culture fit for a fast-paced product company. Recommendation: Strong Hire.  They are highly responsive and ready to interview."", ""skills"": [""Vector Search"", ""Pinecone"", ""Statistical Modeling"", ""Project Management"", ""TensorFlow""]}"
CAND_0091890,93,8.9497,"4.7 yrs exp as AI Research Engineer. Highly responsive (49%). | XRAY:{""inflation"": ""\ud83d\udfe2 Low"", ""velocity"": ""Steady"", ""elite"": ""Standard"", ""leadership"": ""\ud83d\udd25 High (Action-Oriented)"", ""stability"": 1.2, ""modesty_score"": 1.0, ""semantic_score"": 8949.7, ""personality"": {""conscientiousness"": 67, ""openness"": 45, ""extraversion"": 91, ""agreeableness"": 49}, ""exec_summary"": ""The candidate is a highly qualified AI Research Engineer with 4.7 years of experience. Their semantic profile strongly aligns with the core AI requirements, scoring an elite RRF score of 8949.7. Beyond technical skills, they exhibit an exceptionally stable career trajectory and demonstrates strong action-oriented leadership. Their personality matrix indicates high conscientiousness (67%) and openness (45%), making them an ideal culture fit for a fast-paced product company. Recommendation: Strong Hire.  They are highly responsive and ready to interview."", ""skills"": [""Statistical Modeling"", ""scikit-learn"", ""Weights & Biases"", ""Elasticsearch"", ""Pinecone""]}"
CAND_0026942,94,8.8704,"6.0 yrs exp as Junior ML Engineer. Highly responsive (84%). | XRAY:{""inflation"": ""\ud83d\udfe2 Low"", ""velocity"": ""Steady"", ""elite"": ""Standard"", ""leadership"": ""\u2696\ufe0f Balanced"", ""stability"": 1.0, ""modesty_score"": 1.0, ""semantic_score"": 8870.4, ""personality"": {""conscientiousness"": 86, ""openness"": 95, ""extraversion"": 53, ""agreeableness"": 92}, ""exec_summary"": ""The candidate is a highly qualified Junior ML Engineer with 6.0 years of experience. Their semantic profile strongly aligns with the core AI requirements, scoring an elite RRF score of 8870.4. Beyond technical skills, they exhibit a dynamic career trajectory and is a focused individual contributor. Their personality matrix indicates high conscientiousness (86%) and openness (95%), making them an ideal culture fit for a fast-paced product company. Recommendation: Strong Hire.  They are highly responsive and ready to interview."", ""skills"": [""Learning to Rank"", ""LangChain"", ""CNN"", ""Microservices"", ""TensorFlow""]}"
CAND_0012888,95,8.8652,"6.4 yrs exp as Junior ML Engineer. Highly responsive (43%). | XRAY:{""inflation"": ""\ud83d\udfe2 Low"", ""velocity"": ""Steady"", ""elite"": ""Standard"", ""leadership"": ""\ud83d\udd25 High (Action-Oriented)"", ""stability"": 1.2, ""modesty_score"": 1.0, ""semantic_score"": 8865.2, ""personality"": {""conscientiousness"": 77, ""openness"": 82, ""extraversion"": 73, ""agreeableness"": 71}, ""exec_summary"": ""The candidate is a highly qualified Junior ML Engineer with 6.4 years of experience. Their semantic profile strongly aligns with the core AI requirements, scoring an elite RRF score of 8865.2. Beyond technical skills, they exhibit an exceptionally stable career trajectory and demonstrates strong action-oriented leadership. Their personality matrix indicates high conscientiousness (77%) and openness (82%), making them an ideal culture fit for a fast-paced product company. Recommendation: Strong Hire.  They are highly responsive and ready to interview."", ""skills"": [""Kubernetes"", ""Machine Learning"", ""Redux"", ""scikit-learn"", ""LlamaIndex""]}"
CAND_0068081,96,8.8023,"6.2 yrs exp as Computer Vision Engineer. Highly responsive (31%). | XRAY:{""inflation"": ""\ud83d\udfe2 Low"", ""velocity"": ""Steady"", ""elite"": ""Standard"", ""leadership"": ""\ud83d\udd25 High (Action-Oriented)"", ""stability"": 1.2, ""modesty_score"": 1.0, ""semantic_score"": 8802.3, ""personality"": {""conscientiousness"": 73, ""openness"": 47, ""extraversion"": 62, ""agreeableness"": 40}, ""exec_summary"": ""The candidate is a highly qualified Computer Vision Engineer with 6.2 years of experience. Their semantic profile strongly aligns with the core AI requirements, scoring an elite RRF score of 8802.3. Beyond technical skills, they exhibit an exceptionally stable career trajectory and demonstrates strong action-oriented leadership. Their personality matrix indicates high conscientiousness (73%) and openness (47%), making them an ideal culture fit for a fast-paced product company. Recommendation: Strong Hire.  They are highly responsive and ready to interview."", ""skills"": [""BM25"", ""Pinecone"", ""Redis"", ""Weights & Biases"", ""Milvus""]}"
CAND_0080597,97,8.7555,"4.0 yrs exp as AI Specialist. Highly responsive (33%). | XRAY:{""inflation"": ""\ud83d\udfe2 Low"", ""velocity"": ""Steady"", ""elite"": ""Standard"", ""leadership"": ""\u2696\ufe0f Balanced"", ""stability"": 1.2, ""modesty_score"": 1.0, ""semantic_score"": 8755.5, ""personality"": {""conscientiousness"": 64, ""openness"": 90, ""extraversion"": 53, ""agreeableness"": 41}, ""exec_summary"": ""The candidate is a highly qualified AI Specialist with 4.0 years of experience. Their semantic profile strongly aligns with the core AI requirements, scoring an elite RRF score of 8755.5. Beyond technical skills, they exhibit an exceptionally stable career trajectory and is a focused individual contributor. Their personality matrix indicates high conscientiousness (64%) and openness (90%), making them an ideal culture fit for a fast-paced product company. Recommendation: Strong Hire.  They are highly responsive and ready to interview."", ""skills"": [""Computer Vision"", ""Airflow"", ""Speech Recognition"", ""Pinecone"", ""scikit-learn""]}"
CAND_0067041,98,8.6958,"6.9 yrs exp as Data Scientist. Highly responsive (34%). | XRAY:{""inflation"": ""\ud83d\udfe2 Low"", ""velocity"": ""Steady"", ""elite"": ""Standard"", ""leadership"": ""\ud83d\udd25 High (Action-Oriented)"", ""stability"": 1.2, ""modesty_score"": 1.0, ""semantic_score"": 8695.8, ""personality"": {""conscientiousness"": 70, ""openness"": 92, ""extraversion"": 77, ""agreeableness"": 27}, ""exec_summary"": ""The candidate is a highly qualified Data Scientist with 6.9 years of experience. Their semantic profile strongly aligns with the core AI requirements, scoring an elite RRF score of 8695.8. Beyond technical skills, they exhibit an exceptionally stable career trajectory and demonstrates strong action-oriented leadership. Their personality matrix indicates high conscientiousness (70%) and openness (92%), making them an ideal culture fit for a fast-paced product company. Recommendation: Strong Hire.  They are highly responsive and ready to interview."", ""skills"": [""Azure"", ""Milvus"", ""LangChain"", ""Statistical Modeling"", ""YOLO""]}"
CAND_0072410,99,8.6317,"4.9 yrs exp as ML Engineer. Highly responsive (84%). | XRAY:{""inflation"": ""\ud83d\udfe2 Low"", ""velocity"": ""Steady"", ""elite"": ""Standard"", ""leadership"": ""\u2696\ufe0f Balanced"", ""stability"": 1.2, ""modesty_score"": 1.0, ""semantic_score"": 8631.7, ""personality"": {""conscientiousness"": 79, ""openness"": 85, ""extraversion"": 19, ""agreeableness"": 52}, ""exec_summary"": ""The candidate is a highly qualified ML Engineer with 4.9 years of experience. Their semantic profile strongly aligns with the core AI requirements, scoring an elite RRF score of 8631.7. Beyond technical skills, they exhibit an exceptionally stable career trajectory and is a focused individual contributor. Their personality matrix indicates high conscientiousness (79%) and openness (85%), making them an ideal culture fit for a fast-paced product company. Recommendation: Strong Hire.  They are highly responsive and ready to interview."", ""skills"": [""OpenCV"", ""PyTorch"", ""Recommendation Systems"", ""Microservices"", ""Milvus""]}"
CAND_0012632,100,8.5839,"6.0 yrs exp as AI Specialist. Highly responsive (53%). | XRAY:{""inflation"": ""\ud83d\udfe2 Low"", ""velocity"": ""Steady"", ""elite"": ""Standard"", ""leadership"": ""\u2696\ufe0f Balanced"", ""stability"": 1.2, ""modesty_score"": 1.0, ""semantic_score"": 8583.9, ""personality"": {""conscientiousness"": 72, ""openness"": 82, ""extraversion"": 55, ""agreeableness"": 36}, ""exec_summary"": ""The candidate is a highly qualified AI Specialist with 6.0 years of experience. Their semantic profile strongly aligns with the core AI requirements, scoring an elite RRF score of 8583.9. Beyond technical skills, they exhibit an exceptionally stable career trajectory and is a focused individual contributor. Their personality matrix indicates high conscientiousness (72%) and openness (82%), making them an ideal culture fit for a fast-paced product company. Recommendation: Strong Hire.  They are highly responsive and ready to interview."", ""skills"": [""Project Management"", ""MLOps"", ""TTS"", ""Image Classification"", ""Feature Engineering""]}"
